id,market,strategyName,strategyVersion,baselinePrice,currentPrice,entryPrice,stopLossPrice,targetPrice,score,eventType,reason,mfePercent,maePercent,maxReturnPercent,maxDrawdownPercent,createdAt,updatedAt
5161,KRW-LINK,Volume Accumulation,v1,15150.0,15630.0,15630.0,15473.7,15864.449999999999,34.48353099081883,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,3.1683168316831685,0.0,0.0,0.0,1778792548970,1778792548970
5162,KRW-PROS,Volume Accumulation,v1,1339.0,1079.0,1079.0,1068.21,1095.185,37.923885909131,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-19.41747572815534,0.0,0.0,1778792611710,1778792611710
5163,KRW-ONDO,Rebound Watch,v1,652.0,574.0,574.0,562.52,584.332,36.37163843625994,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-11.96319018404908,0.0,0.0,1778792643257,1778792643257
5164,KRW-ONDO,Volume Accumulation,v1,652.0,575.0,575.0,569.25,583.625,36.54595393465003,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-11.809815950920246,0.0,0.0,1778792675102,1778792675102
5165,KRW-PROS,Momentum Breakout,v1,1339.0,1082.0,1082.0,1065.77,1103.64,38.20889320699547,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-19.19342793129201,0.0,0.0,1778792769825,1778792769825
5166,KRW-INJ,Volume Accumulation,v1,7930.0,7670.0,7670.0,7593.3,7785.049999999999,33.826035339750106,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-3.278688524590164,0.0,0.0,1778792801361,1778792801361
5167,KRW-LINK,Momentum Breakout,v1,15150.0,15650.0,15650.0,15415.25,15963.0,34.61365927421923,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.3003300330033,0.0,0.0,0.0,1778792832922,1778792832922
5168,KRW-PROS,Volume Accumulation,v1,1339.0,1079.0,1079.0,1068.21,1095.185,37.92300188055222,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-19.41747572815534,0.0,0.0,1778792970334,1778792970334
5169,KRW-LINK,Volume Accumulation,v1,15150.0,15640.0,15640.0,15483.6,15874.599999999999,34.54349503956367,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,3.2343234323432344,0.0,0.0,0.0,1778792970334,1778792970334
5170,KRW-INJ,Rebound Watch,v1,7930.0,7660.0,7660.0,7506.8,7797.88,33.689778379946134,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.4047919293820934,0.0,0.0,1778792970334,1778792970334
5171,KRW-INJ,Volume Accumulation,v1,7930.0,7670.0,7670.0,7593.3,7785.049999999999,33.819327567145564,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-3.278688524590164,0.0,0.0,1778793065786,1778793065786
5172,KRW-PROS,Momentum Breakout,v1,1339.0,1081.0,1081.0,1064.785,1102.6200000000001,38.11294948840293,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-19.268110530246453,0.0,0.0,1778793097428,1778793097428
5173,KRW-INJ,Rebound Watch,v1,7930.0,7660.0,7660.0,7506.8,7797.88,33.687148445090635,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.4047919293820934,0.0,0.0,1778793129049,1778793129049
5174,KRW-PROS,Volume Accumulation,v1,1339.0,1078.0,1078.0,1067.22,1094.1699999999998,37.82696375853557,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-19.492158327109784,0.0,0.0,1778793192615,1778793192615
5175,KRW-PIEVERSE,Momentum Breakout,v1,1175.0,1484.0,1484.0,1461.74,1513.68,45.09852879328439,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,26.29787234042553,0.0,0.0,0.0,1778793224819,1778793224819
5176,KRW-SUI,Rebound Watch,v1,1892.0,1765.0,1765.0,1729.7,1796.77,32.662792553225245,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.712473572938689,0.0,0.0,1778793224819,1778793224819
5177,KRW-CHIP,Volume Accumulation,v1,94.2,89.3,89.3,88.407,90.63949999999998,38.20139519398016,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-5.20169851380043,0.0,0.0,1778793256814,1778793256814
5178,KRW-ONDO,Rebound Watch,v1,652.0,574.0,574.0,562.52,584.332,36.37147094232323,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-11.96319018404908,0.0,0.0,1778793288849,1778793288849
5179,KRW-VIRTUAL,Rebound Watch,v1,1215.0,1157.0,1157.0,1133.86,1177.826,33.64261949370429,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-4.77366255144033,0.0,0.0,1778793320818,1778793320818
5180,KRW-PROS,Momentum Breakout,v1,1339.0,1081.0,1081.0,1064.785,1102.6200000000001,38.11309311382417,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-19.268110530246453,0.0,0.0,1778793384926,1778793384926
5181,KRW-VIRTUAL,Volume Accumulation,v1,1215.0,1160.0,1160.0,1148.4,1177.3999999999999,33.90111372436838,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-4.526748971193416,0.0,0.0,1778793448944,1778793448944
5182,KRW-PROS,Volume Accumulation,v1,1339.0,1080.0,1080.0,1069.2,1096.1999999999998,38.016784598436494,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-19.342793129200896,0.0,0.0,1778793481010,1778793481010
5183,KRW-VIRTUAL,Rebound Watch,v1,1215.0,1156.0,1156.0,1132.8799999999999,1176.808,33.55504093159211,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-4.8559670781893,0.0,0.0,1778793513257,1778793513257
5184,KRW-ZBT,Rebound Watch,v1,252.0,219.0,219.0,214.62,222.942,30.730545079891655,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-13.095238095238097,0.0,0.0,1778793513257,1778793513257
5185,KRW-INJ,Volume Accumulation,v1,7930.0,7665.0,7665.0,7588.35,7779.974999999999,33.74827127440845,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-3.3417402269861283,0.0,0.0,1778793641422,1778793641422
5186,KRW-VIRTUAL,Volume Accumulation,v1,1215.0,1158.0,1158.0,1146.42,1175.37,33.72767597652014,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-4.691358024691358,0.0,0.0,1778793674122,1778793674122
5187,KRW-TRUMP,Volume Accumulation,v1,3750.0,3560.0,3560.0,3524.4,3613.3999999999996,33.88383670886434,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-5.066666666666666,0.0,0.0,1778793706753,1778793706753
5188,KRW-KITE,Momentum Breakout,v1,274.0,321.0,321.0,316.185,327.42,41.08217948484164,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,17.153284671532848,0.0,0.0,0.0,1778793739173,1778793739173
5189,KRW-PROS,Volume Accumulation,v1,1339.0,1078.0,1078.0,1067.22,1094.1699999999998,37.82704563774956,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-19.492158327109784,0.0,0.0,1778793739173,1778793739173
5190,KRW-MEGA,Volume Accumulation,v1,173.0,157.0,157.0,155.43,159.355,36.61751771900008,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-9.248554913294797,0.0,0.0,1778793739173,1778793739173
5191,KRW-ONDO,Rebound Watch,v1,652.0,574.0,574.0,562.52,584.332,36.373879247108306,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-11.96319018404908,0.0,0.0,1778793739173,1778793739173
5192,KRW-VVV,Volume Accumulation,v1,25660.0,21450.0,21450.0,21235.5,21771.749999999996,33.35863135959478,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-16.406858924395948,0.0,0.0,1778793739173,1778793739173
5193,KRW-ONDO,Volume Accumulation,v1,652.0,575.0,575.0,569.25,583.625,36.552920503897475,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-11.809815950920246,0.0,0.0,1778793804962,1778793804962
5194,KRW-DOGE,Volume Accumulation,v1,162.0,171.0,171.0,169.29,173.56499999999997,39.80917598660275,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,5.555555555555555,0.0,0.0,0.0,1778793964609,1778793964609
5195,KRW-VVV,Momentum Breakout,v1,25660.0,21970.0,21970.0,21640.45,22409.4,35.78259082568961,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-14.380358534684333,0.0,0.0,1778794406866,1778794406866
5196,KRW-VVV,Volume Accumulation,v1,25660.0,21880.0,21880.0,21661.2,22208.199999999997,35.3603456688698,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-14.731098986749805,0.0,0.0,1778794502086,1778794502086
5197,KRW-VVV,Momentum Breakout,v1,25660.0,21980.0,21980.0,21650.3,22419.600000000002,35.828003643155306,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-14.341387373343725,0.0,0.0,1778794565101,1778794565101
5198,KRW-VVV,Volume Accumulation,v1,25660.0,21860.0,21860.0,21641.4,22187.899999999998,35.26550510269466,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-14.80904130943102,0.0,0.0,1778794596644,1778794596644
5199,KRW-LINK,Momentum Breakout,v1,15150.0,15650.0,15650.0,15415.25,15963.0,34.62499097614548,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.3003300330033,0.0,0.0,0.0,1778794691428,1778794691428
5200,KRW-LINK,Volume Accumulation,v1,15150.0,15640.0,15640.0,15483.6,15874.599999999999,34.559245401547095,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,3.2343234323432344,0.0,0.0,0.0,1778794722982,1778794722982
5201,KRW-VVV,Momentum Breakout,v1,25660.0,22020.0,22020.0,21689.7,22460.4,36.01705236208282,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-14.185502727981294,0.0,0.0,1778794754582,1778794754582
5202,KRW-ADA,Momentum Breakout,v1,411.0,405.0,405.0,398.925,413.1,37.47814178018174,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-1.4598540145985401,0.0,0.0,1778794786039,1778794786039
5203,KRW-ADA,Volume Accumulation,v1,411.0,404.0,404.0,399.96,410.05999999999995,37.2221989811372,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-1.70316301703163,0.0,0.0,1778795009033,1778795009033
5204,KRW-PIEVERSE,Momentum Breakout,v1,1175.0,1493.0,1493.0,1470.605,1522.8600000000001,45.75662854691341,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,27.063829787234045,0.0,0.0,0.0,1778795040409,1778795040409
5205,KRW-SUI,Rebound Watch,v1,1892.0,1767.0,1767.0,1731.66,1798.806,32.791283673766145,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.60676532769556,0.0,0.0,1778795040409,1778795040409
5206,KRW-CHIP,Volume Accumulation,v1,94.2,89.2,89.2,88.308,90.538,38.061196462263986,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-5.307855626326964,0.0,0.0,1778795071895,1778795071895
5207,KRW-ADA,Momentum Breakout,v1,411.0,405.0,405.0,398.925,413.1,37.47512592079555,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-1.4598540145985401,0.0,0.0,1778795327248,1778795327248
5208,KRW-ZBT,Rebound Watch,v1,252.0,221.0,221.0,216.57999999999998,224.978,31.59495752122138,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-12.3015873015873,0.0,0.0,1778795327248,1778795327248
5209,KRW-ADA,Volume Accumulation,v1,411.0,404.0,404.0,399.96,410.05999999999995,37.22089497604377,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-1.70316301703163,0.0,0.0,1778795454089,1778795454089
5210,KRW-ADA,Momentum Breakout,v1,411.0,405.0,405.0,398.925,413.1,37.4720623019696,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-1.4598540145985401,0.0,0.0,1778795485705,1778795485705
5211,KRW-ADA,Volume Accumulation,v1,411.0,404.0,404.0,399.96,410.05999999999995,37.21640051390055,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-1.70316301703163,0.0,0.0,1778795517337,1778795517337
5212,KRW-KITE,Momentum Breakout,v1,274.0,322.0,322.0,317.17,328.44,41.406641324199974,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,17.51824817518248,0.0,0.0,0.0,1778795548902,1778795548902
5213,KRW-PROS,Volume Accumulation,v1,1339.0,1079.0,1079.0,1068.21,1095.185,37.91639072846459,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-19.41747572815534,0.0,0.0,1778795548902,1778795548902
5214,KRW-ONDO,Volume Accumulation,v1,652.0,581.0,581.0,575.1899999999999,589.7149999999999,37.61032562702067,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-10.889570552147239,0.0,0.0,1778795548902,1778795548902
5215,KRW-MEGA,Volume Accumulation,v1,173.0,158.0,158.0,156.42,160.36999999999998,37.236580679491965,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-8.670520231213873,0.0,0.0,1778795548902,1778795548902
5216,KRW-VVV,Momentum Breakout,v1,25660.0,22120.0,22120.0,21788.2,22562.4,36.50431531070625,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,0.0,-13.795791114575215,0.0,0.0,1778795548902,1778795548902
5217,KRW-ADA,Momentum Breakout,v1,411.0,405.0,405.0,398.925,413.1,37.47154777153642,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-1.4598540145985401,0.0,0.0,1778795612360,1778795612360
5218,KRW-DOGE,Volume Accumulation,v1,162.0,172.0,172.0,170.28,174.57999999999998,40.39132366097081,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,6.172839506172839,0.0,0.0,0.0,1778795771087,1778795771087
5219,KRW-ADA,Volume Accumulation,v1,411.0,404.0,404.0,399.96,410.05999999999995,37.2171708922553,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-1.70316301703163,0.0,0.0,1778795771087,1778795771087
5220,KRW-ADA,Momentum Breakout,v1,411.0,405.0,405.0,398.925,413.1,37.47164442969709,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-1.4598540145985401,0.0,0.0,1778795802636,1778795802636
5221,KRW-CHIP,Momentum Breakout,v1,94.2,90.1,90.1,88.74849999999999,91.902,39.08705424470527,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-4.352441613588119,0.0,0.0,1778795930864,1778795930864
5222,KRW-MEGA,Momentum Breakout,v1,173.0,159.0,159.0,156.615,162.18,37.88316658697219,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-8.092485549132949,0.0,0.0,1778795930864,1778795930864
5223,KRW-ADA,Volume Accumulation,v1,411.0,404.0,404.0,399.96,410.05999999999995,37.22040968150733,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-1.70316301703163,0.0,0.0,1778795930864,1778795930864
5224,KRW-INJ,Rebound Watch,v1,7930.0,7660.0,7660.0,7506.8,7797.88,33.65297355642282,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.4047919293820934,0.0,0.0,1778795930864,1778795930864
5225,KRW-CHIP,Volume Accumulation,v1,94.2,90.0,90.0,89.1,91.35,38.97190145651423,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-4.458598726114653,0.0,0.0,1778795962877,1778795962877
5226,KRW-MEGA,Volume Accumulation,v1,173.0,158.0,158.0,156.42,160.36999999999998,37.231791802951186,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-8.670520231213873,0.0,0.0,1778796058910,1778796058910
5227,KRW-INJ,Volume Accumulation,v1,7930.0,7665.0,7665.0,7588.35,7779.974999999999,33.71482675966773,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-3.3417402269861283,0.0,0.0,1778796122317,1778796122317
5228,KRW-TRUMP,Volume Accumulation,v1,3750.0,3559.0,3559.0,3523.41,3612.3849999999998,33.82756631922412,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-5.093333333333333,0.0,0.0,1778796154258,1778796154258
5229,KRW-INJ,Rebound Watch,v1,7930.0,7630.0,7630.0,7477.4,7767.34,33.2523009992037,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.783102143757881,0.0,0.0,1778796249806,1778796249806
5230,KRW-INJ,Volume Accumulation,v1,7930.0,7670.0,7670.0,7593.3,7785.049999999999,33.769005192007796,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-3.278688524590164,0.0,0.0,1778796485090,1778796485090
5231,KRW-MEGA,Momentum Breakout,v1,173.0,159.0,159.0,156.615,162.18,37.87012014780658,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-8.092485549132949,0.0,0.0,1778796565580,1778796565580
5232,KRW-CHIP,Momentum Breakout,v1,94.2,90.1,90.1,88.74849999999999,91.902,39.07701940131787,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-4.352441613588119,0.0,0.0,1778796665952,1778796665952
5233,KRW-JTO,Momentum Breakout,v1,734.0,769.0,769.0,757.465,784.38,36.744049435703175,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,4.768392370572207,0.0,0.0,0.0,1778796665952,1778796665952
5234,KRW-PROS,Momentum Breakout,v1,1339.0,1083.0,1083.0,1066.7549999999999,1104.66,38.298788237687184,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-19.118745332337568,0.0,0.0,1778796734465,1778796734465
5235,KRW-MEGA,Volume Accumulation,v1,173.0,158.0,158.0,156.42,160.36999999999998,37.2279674830712,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-8.670520231213873,0.0,0.0,1778796734465,1778796734465
5236,KRW-JTO,Momentum Breakout,v1,734.0,771.0,771.0,759.435,786.42,37.00492000682548,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,5.040871934604905,0.0,0.0,0.0,1778796801882,1778796801882
5237,KRW-PIEVERSE,Momentum Breakout,v1,1175.0,1525.0,1525.0,1502.125,1555.5,48.11801676167801,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,29.78723404255319,0.0,0.0,0.0,1778796865565,1778796865565
5238,KRW-SUI,Rebound Watch,v1,1892.0,1775.0,1775.0,1739.5,1806.95,33.242681140000755,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.1839323467230445,0.0,0.0,1778796865565,1778796865565
5239,KRW-INJ,Rebound Watch,v1,7930.0,7660.0,7660.0,7506.8,7797.88,33.62870195912339,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.4047919293820934,0.0,0.0,1778797032953,1778797032953
5240,KRW-PROS,Volume Accumulation,v1,1339.0,1080.0,1080.0,1069.2,1096.1999999999998,38.01363732375967,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-19.342793129200896,0.0,0.0,1778797097539,1778797097539
5241,KRW-JTO,Volume Accumulation,v1,734.0,768.0,768.0,760.3199999999999,779.52,36.600750847707346,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,4.632152588555858,0.0,0.0,0.0,1778797272624,1778797272624
5242,KRW-INJ,Volume Accumulation,v1,7930.0,7680.0,7680.0,7603.2,7795.199999999999,33.88513782927629,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-3.1525851197982346,0.0,0.0,1778797272624,1778797272624
5243,KRW-ZBT,Rebound Watch,v1,252.0,221.0,221.0,216.57999999999998,224.978,31.586962450594918,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-12.3015873015873,0.0,0.0,1778797272624,1778797272624
5244,KRW-KITE,Momentum Breakout,v1,274.0,323.0,323.0,318.155,329.46,41.728461343876845,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,17.88321167883212,0.0,0.0,0.0,1778797374324,1778797374324
5245,KRW-PROS,Volume Accumulation,v1,1339.0,1080.0,1080.0,1069.2,1096.1999999999998,38.01338539069066,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-19.342793129200896,0.0,0.0,1778797374324,1778797374324
5246,KRW-ONDO,Volume Accumulation,v1,652.0,583.0,583.0,577.17,591.7449999999999,37.96158055953986,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-10.582822085889571,0.0,0.0,1778797374324,1778797374324
5247,KRW-MEGA,Volume Accumulation,v1,173.0,158.0,158.0,156.42,160.36999999999998,37.21844846386056,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-8.670520231213873,0.0,0.0,1778797374324,1778797374324
5248,KRW-VVV,Momentum Breakout,v1,25660.0,22220.0,22220.0,21886.7,22664.4,36.98574071446298,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,0.0,-13.406079501169135,0.0,0.0,1778797374324,1778797374324
5249,KRW-JTO,Momentum Breakout,v1,734.0,770.0,770.0,758.45,785.4,36.86960216201882,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,4.904632152588556,0.0,0.0,0.0,1778797374324,1778797374324
5250,KRW-CHIP,Volume Accumulation,v1,94.2,89.9,89.9,89.001,91.24849999999999,38.841000483230914,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-4.564755838641186,0.0,0.0,1778797537814,1778797537814
5251,KRW-DOGE,Volume Accumulation,v1,162.0,172.0,172.0,170.28,174.57999999999998,40.3960875021427,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,6.172839506172839,0.0,0.0,0.0,1778797624386,1778797624386
5252,KRW-CHIP,Momentum Breakout,v1,94.2,90.1,90.1,88.74849999999999,91.902,39.06739598279685,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-4.352441613588119,0.0,0.0,1778797828510,1778797828510
5253,KRW-PROS,Momentum Breakout,v1,1339.0,1082.0,1082.0,1065.77,1103.64,38.20374594632652,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-19.19342793129201,0.0,0.0,1778797828510,1778797828510
5254,KRW-CHIP,Volume Accumulation,v1,94.2,90.0,90.0,89.1,91.35,38.95335862265466,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-4.458598726114653,0.0,0.0,1778797900864,1778797900864
5255,KRW-JTO,Volume Accumulation,v1,734.0,765.0,765.0,757.35,776.4749999999999,36.1901864000764,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,4.223433242506812,0.0,0.0,0.0,1778798150266,1778798150266
5256,KRW-LINK,Momentum Breakout,v1,15150.0,15650.0,15650.0,15415.25,15963.0,34.63372446331019,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.3003300330033,0.0,0.0,0.0,1778798150266,1778798150266
5257,KRW-TRUMP,Volume Accumulation,v1,3750.0,3556.0,3556.0,3520.44,3609.3399999999997,33.73415246568867,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-5.173333333333333,0.0,0.0,1778798150266,1778798150266
5258,KRW-LINK,Volume Accumulation,v1,15150.0,15640.0,15640.0,15483.6,15874.599999999999,34.56607623276473,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,3.2343234323432344,0.0,0.0,0.0,1778798244702,1778798244702
5259,KRW-VVV,Volume Accumulation,v1,25660.0,21860.0,21860.0,21641.4,22187.899999999998,35.30195149974442,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-14.80904130943102,0.0,0.0,1778798460043,1778798460043
5260,KRW-PROS,Volume Accumulation,v1,1339.0,1078.0,1078.0,1067.22,1094.1699999999998,37.82266108032546,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-19.492158327109784,0.0,0.0,1778798598560,1778798598560
5261,KRW-LINK,Momentum Breakout,v1,15150.0,15650.0,15650.0,15415.25,15963.0,34.63522141129727,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.3003300330033,0.0,0.0,0.0,1778798598560,1778798598560
5262,KRW-PIEVERSE,Momentum Breakout,v1,1175.0,1496.0,1496.0,1473.56,1525.92,46.00628081772119,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,27.319148936170212,0.0,0.0,0.0,1778798818975,1778798818975
5263,KRW-SUI,Rebound Watch,v1,1892.0,1770.0,1770.0,1734.6,1801.8600000000001,32.97780482925501,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.4482029598308666,0.0,0.0,1778798818975,1778798818975
5264,KRW-FF,Rebound Watch,v1,104.0,121.0,121.0,118.58,123.178,30.771875160702308,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,16.346153846153847,0.0,0.0,0.0,1778798818975,1778798818975
5265,KRW-LINK,Volume Accumulation,v1,15150.0,15630.0,15630.0,15473.7,15864.449999999999,34.50542182592451,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,3.1683168316831685,0.0,0.0,0.0,1778798960097,1778798960097
5266,KRW-ZBT,Rebound Watch,v1,252.0,220.0,220.0,215.6,223.96,31.148311095291795,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-12.698412698412698,0.0,0.0,1778799168833,1778799168833
5267,KRW-KITE,Momentum Breakout,v1,274.0,323.0,323.0,318.155,329.46,41.72318336241924,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,17.88321167883212,0.0,0.0,0.0,1778799283143,1778799283143
5268,KRW-PROS,Volume Accumulation,v1,1339.0,1080.0,1080.0,1069.2,1096.1999999999998,38.01251829165078,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-19.342793129200896,0.0,0.0,1778799283143,1778799283143
5269,KRW-ONDO,Volume Accumulation,v1,652.0,579.0,579.0,573.21,587.685,37.27050395647998,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-11.196319018404909,0.0,0.0,1778799283143,1778799283143
5270,KRW-JTO,Momentum Breakout,v1,734.0,769.0,769.0,757.465,784.38,36.71872788905813,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,4.768392370572207,0.0,0.0,0.0,1778799283143,1778799283143
5271,KRW-MEGA,Volume Accumulation,v1,173.0,157.0,157.0,155.43,159.355,36.51936799883026,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-9.248554913294797,0.0,0.0,1778799283143,1778799283143
5272,KRW-VVV,Volume Accumulation,v1,25660.0,21820.0,21820.0,21601.8,22147.3,35.122751664402045,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-14.964925954793454,0.0,0.0,1778799283143,1778799283143
