id,market,strategyName,entryPrice,stopLossPrice,targetPrice,score,reason,timestamp
1726,KRW-CFG,Momentum Breakout,469.0,461.965,478.38,40.59231605437365,Positive trend with strong 24h trading value,1778434362509
1727,KRW-XLM,Momentum Breakout,252.0,248.22,257.04,40.150411417055594,Positive trend with strong 24h trading value,1778434362509
1728,KRW-KITE,Volume Accumulation,266.0,263.34,269.98999999999995,36.95839358534784,Stable price with high liquidity,1778434362509
1729,KRW-ONDO,Rebound Watch,615.0,602.7,626.07,36.50280928110516,Pullback with active trading volume,1778434362509
1730,KRW-DOGE,Volume Accumulation,162.0,160.38,164.42999999999998,36.49064646324907,Stable price with high liquidity,1778434362509
1731,KRW-API3,Volume Accumulation,550.0,544.5,558.25,35.803983141338094,Stable price with high liquidity,1778434362509
1732,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,35.631038909439894,Pullback with active trading volume,1778434362509
1733,KRW-SOL,Volume Accumulation,140500.0,139095.0,142607.5,34.250405129638416,Stable price with high liquidity,1778434362509
1734,KRW-DRIFT,Rebound Watch,72.0,70.56,73.296,33.92292936400888,Pullback with active trading volume,1778434362509
1735,KRW-CHIP,Rebound Watch,93.5,91.63,95.183,33.04266867231754,Pullback with active trading volume,1778434362509
1736,KRW-ETH,Volume Accumulation,3453000.0,3418470.0,3504794.9999999995,31.659643995814882,Stable price with high liquidity,1778434362509
1737,KRW-JTO,Rebound Watch,751.0,735.98,764.518,31.426419543817733,Pullback with active trading volume,1778434362509
1738,KRW-BTC,Volume Accumulation,119234000.0,118041660.0,121022509.99999999,29.686685290033605,Stable price with high liquidity,1778434362509
1739,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.750587003219806,Positive trend with strong 24h trading value,1778434393046
1740,KRW-W,Momentum Breakout,23.5,23.1475,23.97,45.42439067691495,Positive trend with strong 24h trading value,1778434393046
1741,KRW-QTUM,Momentum Breakout,1544.0,1520.84,1574.88,44.80052477856548,Positive trend with strong 24h trading value,1778434393046
1742,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.588312194022095,Positive trend with strong 24h trading value,1778434393046
1743,KRW-WAL,Momentum Breakout,128.0,126.08,130.56,43.4587689106738,Positive trend with strong 24h trading value,1778434393046
1744,KRW-XRP,Momentum Breakout,2190.0,2157.15,2233.8,42.091795736879256,Positive trend with strong 24h trading value,1778434393046
1745,KRW-BSV,Momentum Breakout,25600.0,25216.0,26112.0,40.71788230803162,Positive trend with strong 24h trading value,1778434393046
1746,KRW-CFG,Momentum Breakout,469.0,461.965,478.38,40.592956506182425,Positive trend with strong 24h trading value,1778434393046
1747,KRW-XLM,Momentum Breakout,252.0,248.22,257.04,40.156733783755946,Positive trend with strong 24h trading value,1778434393046
1748,KRW-KITE,Volume Accumulation,266.0,263.34,269.98999999999995,36.9583442410374,Stable price with high liquidity,1778434393046
1749,KRW-ONDO,Rebound Watch,615.0,602.7,626.07,36.50102273836274,Pullback with active trading volume,1778434393046
1750,KRW-DOGE,Volume Accumulation,162.0,160.38,164.42999999999998,36.49077975266363,Stable price with high liquidity,1778434393046
1751,KRW-API3,Volume Accumulation,549.0,543.51,557.2349999999999,35.62134277424374,Stable price with high liquidity,1778434393046
1752,KRW-USDT,Rebound Watch,1465.0,1435.7,1491.3700000000001,35.562896758308014,Pullback with active trading volume,1778434393046
1753,KRW-SOL,Volume Accumulation,140600.0,139194.0,142709.0,34.3231362778699,Stable price with high liquidity,1778434393046
1754,KRW-DRIFT,Rebound Watch,72.0,70.56,73.296,33.922930020331705,Pullback with active trading volume,1778434393046
1755,KRW-CHIP,Rebound Watch,93.5,91.63,95.183,33.042292712301496,Pullback with active trading volume,1778434393046
1756,KRW-ETH,Volume Accumulation,3453000.0,3418470.0,3504794.9999999995,31.660752411896052,Stable price with high liquidity,1778434393046
1757,KRW-JTO,Rebound Watch,751.0,735.98,764.518,31.426419543817733,Pullback with active trading volume,1778434393046
1758,KRW-BTC,Volume Accumulation,119263000.0,118070370.0,121051944.99999999,29.711553014099145,Stable price with high liquidity,1778434393046
1759,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.7506035104017,Positive trend with strong 24h trading value,1778434423772
1760,KRW-W,Momentum Breakout,23.5,23.1475,23.97,45.42424375903217,Positive trend with strong 24h trading value,1778434423772
1761,KRW-QTUM,Momentum Breakout,1542.0,1518.87,1572.84,44.659330443102526,Positive trend with strong 24h trading value,1778434423772
1762,KRW-WAL,Momentum Breakout,129.0,127.065,131.58,44.29952281151084,Positive trend with strong 24h trading value,1778434423772
1763,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.588312194022095,Positive trend with strong 24h trading value,1778434423772
1764,KRW-XRP,Momentum Breakout,2193.0,2160.105,2236.86,42.2359811939348,Positive trend with strong 24h trading value,1778434423772
1765,KRW-BSV,Momentum Breakout,25600.0,25216.0,26112.0,40.71788230803162,Positive trend with strong 24h trading value,1778434423772
1766,KRW-CFG,Momentum Breakout,468.0,460.98,477.36,40.36922954239925,Positive trend with strong 24h trading value,1778434423772
1767,KRW-XLM,Momentum Breakout,252.0,248.22,257.04,40.159301407415555,Positive trend with strong 24h trading value,1778434423772
1768,KRW-DOGE,Volume Accumulation,163.0,161.37,165.445,37.11217753857438,Stable price with high liquidity,1778434423772
1769,KRW-KITE,Volume Accumulation,266.0,263.34,269.98999999999995,36.9583442410374,Stable price with high liquidity,1778434423772
1770,KRW-ONDO,Rebound Watch,615.0,602.7,626.07,36.49598858347321,Pullback with active trading volume,1778434423772
1771,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,35.634287941330435,Pullback with active trading volume,1778434423772
1772,KRW-API3,Volume Accumulation,549.0,543.51,557.2349999999999,35.621179179465734,Stable price with high liquidity,1778434423772
1773,KRW-SOL,Volume Accumulation,140600.0,139194.0,142709.0,34.32563866722488,Stable price with high liquidity,1778434423772
1774,KRW-DRIFT,Rebound Watch,72.0,70.56,73.296,33.92293130183602,Pullback with active trading volume,1778434423772
1775,KRW-CHIP,Rebound Watch,93.5,91.63,95.183,33.042069192913296,Pullback with active trading volume,1778434423772
1776,KRW-ETH,Volume Accumulation,3454000.0,3419460.0,3505809.9999999995,31.690391396446714,Stable price with high liquidity,1778434423772
1777,KRW-JTO,Rebound Watch,751.0,735.98,764.518,31.426593467250783,Pullback with active trading volume,1778434423772
1778,KRW-BTC,Volume Accumulation,119231000.0,118038690.0,121019464.99999999,29.68582676506655,Stable price with high liquidity,1778434423772
1779,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.75061814816472,Positive trend with strong 24h trading value,1778434454702
1780,KRW-W,Momentum Breakout,23.5,23.1475,23.97,45.42423125836995,Positive trend with strong 24h trading value,1778434454702
1781,KRW-QTUM,Momentum Breakout,1545.0,1521.825,1575.9,44.8714742570245,Positive trend with strong 24h trading value,1778434454702
1782,KRW-WAL,Momentum Breakout,129.0,127.065,131.58,44.299528899533044,Positive trend with strong 24h trading value,1778434454702
1783,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.588312194022095,Positive trend with strong 24h trading value,1778434454702
1784,KRW-XRP,Momentum Breakout,2192.0,2159.12,2235.84,42.18821379595694,Positive trend with strong 24h trading value,1778434454702
1785,KRW-BSV,Momentum Breakout,25600.0,25216.0,26112.0,40.71788230803162,Positive trend with strong 24h trading value,1778434454702
1786,KRW-CFG,Momentum Breakout,467.0,459.995,476.34000000000003,40.14545052631052,Positive trend with strong 24h trading value,1778434454702
1787,KRW-XLM,Momentum Breakout,251.0,247.23499999999999,256.02,39.74422628475186,Positive trend with strong 24h trading value,1778434454702
1788,KRW-KITE,Volume Accumulation,267.0,264.33,271.005,37.34148670452029,Stable price with high liquidity,1778434454702
1789,KRW-DOGE,Volume Accumulation,163.0,161.37,165.445,37.11183207149004,Stable price with high liquidity,1778434454702
1790,KRW-ONDO,Rebound Watch,616.0,603.68,627.088,36.65664767406613,Pullback with active trading volume,1778434454702
1791,KRW-API3,Volume Accumulation,550.0,544.5,558.25,35.804435886226734,Stable price with high liquidity,1778434454702
1792,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,35.635166471281224,Pullback with active trading volume,1778434454702
1793,KRW-SOL,Volume Accumulation,140700.0,139293.0,142810.5,34.39865032203958,Stable price with high liquidity,1778434454702
1794,KRW-DRIFT,Rebound Watch,71.9,70.462,73.19420000000001,33.78688509087204,Pullback with active trading volume,1778434454702
1795,KRW-CHIP,Rebound Watch,93.5,91.63,95.183,33.04138230857623,Pullback with active trading volume,1778434454702
1796,KRW-ETH,Volume Accumulation,3454000.0,3419460.0,3505809.9999999995,31.690395886281774,Stable price with high liquidity,1778434454702
1797,KRW-JTO,Rebound Watch,751.0,735.98,764.518,31.42661446034426,Pullback with active trading volume,1778434454702
1798,KRW-BTC,Volume Accumulation,119262000.0,118069380.0,121050929.99999999,29.711893027669447,Stable price with high liquidity,1778434454702
1799,KRW-SONIC,Momentum Breakout,63.1,62.1535,64.36200000000001,45.58143501603989,Positive trend with strong 24h trading value,1778434485506
1800,KRW-W,Momentum Breakout,23.4,23.049,23.868,44.96166668785821,Positive trend with strong 24h trading value,1778434485506
1801,KRW-QTUM,Momentum Breakout,1546.0,1522.81,1576.92,44.9421632048101,Positive trend with strong 24h trading value,1778434485506
1802,KRW-WAL,Momentum Breakout,129.0,127.065,131.58,44.29954325303788,Positive trend with strong 24h trading value,1778434485506
1803,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.588312194022095,Positive trend with strong 24h trading value,1778434485506
1804,KRW-XRP,Momentum Breakout,2193.0,2160.105,2236.86,42.23603804219896,Positive trend with strong 24h trading value,1778434485506
1805,KRW-BSV,Momentum Breakout,25600.0,25216.0,26112.0,40.71788230803162,Positive trend with strong 24h trading value,1778434485506
1806,KRW-CFG,Momentum Breakout,467.0,459.995,476.34000000000003,40.14545052631052,Positive trend with strong 24h trading value,1778434485506
1807,KRW-XLM,Momentum Breakout,251.0,247.23499999999999,256.02,39.744848436981485,Positive trend with strong 24h trading value,1778434485506
1808,KRW-KITE,Volume Accumulation,267.0,264.33,271.005,37.34148670452029,Stable price with high liquidity,1778434485506
1809,KRW-DOGE,Volume Accumulation,163.0,161.37,165.445,37.11184495573143,Stable price with high liquidity,1778434485506
1810,KRW-ONDO,Rebound Watch,614.0,601.72,625.052,36.33123133208092,Pullback with active trading volume,1778434485506
1811,KRW-API3,Volume Accumulation,550.0,544.5,558.25,35.804436364034785,Stable price with high liquidity,1778434485506
1812,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,35.636755829793024,Pullback with active trading volume,1778434485506
1813,KRW-SOL,Volume Accumulation,140500.0,139095.0,142607.5,34.25673836862888,Stable price with high liquidity,1778434485506
1814,KRW-DRIFT,Rebound Watch,71.9,70.462,73.19420000000001,33.78688509087204,Pullback with active trading volume,1778434485506
1815,KRW-CHIP,Rebound Watch,93.6,91.728,95.28479999999999,33.14437096354632,Pullback with active trading volume,1778434485506
1816,KRW-ETH,Volume Accumulation,3454000.0,3419460.0,3505809.9999999995,31.690188501448375,Stable price with high liquidity,1778434485506
1817,KRW-JTO,Rebound Watch,751.0,735.98,764.518,31.42661446034426,Pullback with active trading volume,1778434485506
1818,KRW-BTC,Volume Accumulation,119262000.0,118069380.0,121050929.99999999,29.711997958283924,Stable price with high liquidity,1778434485506
1819,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.75094429865972,Positive trend with strong 24h trading value,1778434515890
1820,KRW-W,Momentum Breakout,23.5,23.1475,23.97,45.42461477549049,Positive trend with strong 24h trading value,1778434515890
1821,KRW-QTUM,Momentum Breakout,1547.0,1523.795,1577.94,45.01278520063714,Positive trend with strong 24h trading value,1778434515890
1822,KRW-WAL,Momentum Breakout,129.0,127.065,131.58,44.29954325303788,Positive trend with strong 24h trading value,1778434515890
1823,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.58839788937738,Positive trend with strong 24h trading value,1778434515890
1824,KRW-XRP,Momentum Breakout,2193.0,2160.105,2236.86,42.23715765935603,Positive trend with strong 24h trading value,1778434515890
1825,KRW-BSV,Momentum Breakout,25670.0,25284.95,26183.4,41.01211456422182,Positive trend with strong 24h trading value,1778434515890
1826,KRW-CFG,Momentum Breakout,468.0,460.98,477.36,40.37120592666166,Positive trend with strong 24h trading value,1778434515890
1827,KRW-XLM,Momentum Breakout,252.0,248.22,257.04,40.16738274761547,Positive trend with strong 24h trading value,1778434515890
1828,KRW-KITE,Volume Accumulation,267.0,264.33,271.005,37.34182909096779,Stable price with high liquidity,1778434515890
1829,KRW-ONDO,Rebound Watch,616.0,603.68,627.088,36.653552993765786,Pullback with active trading volume,1778434515890
1830,KRW-DOGE,Volume Accumulation,162.0,160.38,164.42999999999998,36.498056268885584,Stable price with high liquidity,1778434515890
1831,KRW-API3,Volume Accumulation,550.0,544.5,558.25,35.804436364034785,Stable price with high liquidity,1778434515890
1832,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,35.63681855233268,Pullback with active trading volume,1778434515890
1833,KRW-SOL,Volume Accumulation,140500.0,139095.0,142607.5,34.258301790223705,Stable price with high liquidity,1778434515890
1834,KRW-DRIFT,Rebound Watch,71.9,70.462,73.19420000000001,33.78688509087204,Pullback with active trading volume,1778434515890
1835,KRW-CHIP,Rebound Watch,93.8,91.92399999999999,95.4884,33.350344550196226,Pullback with active trading volume,1778434515890
1836,KRW-ETH,Volume Accumulation,3453000.0,3418470.0,3504794.9999999995,31.66105694404608,Stable price with high liquidity,1778434515890
1837,KRW-JTO,Rebound Watch,751.0,735.98,764.518,31.42661446034426,Pullback with active trading volume,1778434515890
1838,KRW-BTC,Volume Accumulation,119233000.0,118040670.0,121021494.99999999,29.685515593460412,Stable price with high liquidity,1778434515890
1839,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.751039437594066,Positive trend with strong 24h trading value,1778434546281
1840,KRW-W,Momentum Breakout,23.5,23.1475,23.97,45.42461477549049,Positive trend with strong 24h trading value,1778434546281
1841,KRW-QTUM,Momentum Breakout,1547.0,1523.795,1577.94,45.012791763865295,Positive trend with strong 24h trading value,1778434546281
1842,KRW-WAL,Momentum Breakout,129.0,127.065,131.58,44.29954325303788,Positive trend with strong 24h trading value,1778434546281
1843,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.58839788937738,Positive trend with strong 24h trading value,1778434546281
1844,KRW-XRP,Momentum Breakout,2192.0,2159.12,2235.84,42.19060730584366,Positive trend with strong 24h trading value,1778434546281
1845,KRW-BSV,Momentum Breakout,25720.0,25334.2,26234.4,41.222658147827644,Positive trend with strong 24h trading value,1778434546281
